mac_address,user_id,product_id,rank
TP1A.220624.014,,633423,3
TP1A.220624.014,,645864,266
TP1A.220624.014,,672738,89
TP1A.220624.014,,645852,1
TP1A.220624.014,,643811,3
TP1A.220624.014,,643806,11
TP1A.220624.014,,646952,6
TP1A.220624.014,,647906,97
TP1A.220624.014,,633800,5
TP1A.220624.014,,647255,1
TP1A.220624.014,,648488,5094
TP1A.220624.014,,643633,6
TP1A.220624.014,,636757,1
TP1A.220624.014,,649935,72
TP1A.220624.014,,642700,14
TP1A.220624.014,,666284,41
TP1A.220624.014,,646316,28
TP1A.220624.014,,661523,3
TP1A.220624.014,,643971,3
TP1A.220624.014,,646311,1
TP1A.220624.014,,664032,2
TP1A.220624.014,,664070,2
TP1A.220624.014,,633505,13
TP1A.220624.014,,646293,2
TP1A.220624.014,,664656,2
TP1A.220624.014,,668014,2
TP1A.220624.014,,645035,20
TP1A.220624.014,,648562,13
TP1A.220624.014,,649800,2
TP1A.220624.014,,643149,6
TP1A.220624.014,,646414,9
TP1A.220624.014,,652709,5
TP1A.220624.014,,638762,4
TP1A.220624.014,,665228,3
TP1A.220624.014,,645846,7
TP1A.220624.014,,664034,13
TP1A.220624.014,,644550,2
TP1A.220624.014,,645006,5
TP1A.220624.014,,664031,1
TP1A.220624.014,,651636,2
TP1A.220624.014,,646295,2
TP1A.220624.014,,669277,69
TP1A.220624.014,,651287,5
TP1A.220624.014,,637633,2
TP1A.220624.014,,643726,3
TP1A.220624.014,,648493,20
TP1A.220624.014,,664788,6
TP1A.220624.014,,636114,17
TP1A.220624.014,,644958,28
TP1A.220624.014,,648495,7
TP1A.220624.014,,648603,18
TP1A.220624.014,,649035,13
TP1A.220624.014,,646465,1
TP1A.220624.014,,646985,29
TP1A.220624.014,,648504,168
TP1A.220624.014,,667861,275
TP1A.220624.014,,658813,2
TP1A.220624.014,,643730,3
TP1A.220624.014,,666616,10
TP1A.220624.014,,652006,46
TP1A.220624.014,,648497,322
TP1A.220624.014,,643559,6
TP1A.220624.014,,633305,1
TP1A.220624.014,,652252,2
TP1A.220624.014,,652697,8
TP1A.220624.014,,633380,3
TP1A.220624.014,,643987,18
TP1A.220624.014,,635796,2
TP1A.220624.014,,652638,1
TP1A.220624.014,,642695,32
TP1A.220624.014,,652715,4
TP1A.220624.014,,644505,2
TP1A.220624.014,,660476,9
TP1A.220624.014,,643604,1
TP1A.220624.014,,651332,5
TP1A.220624.014,,646044,14
TP1A.220624.014,,651251,15
TP1A.220624.014,,633314,18
TP1A.220624.014,,649260,5
TP1A.220624.014,,645078,265
TP1A.220624.014,,639169,2
TP1A.220624.014,,647096,30
TP1A.220624.014,,644108,57
TP1A.220624.014,,647864,58
TP1A.220624.014,,644999,5
TP1A.220624.014,,642710,45
TP1A.220624.014,,633374,26
TP1A.220624.014,,642699,6
TP1A.220624.014,,651260,2
TP1A.220624.014,,633304,2
TP1A.220624.014,,651311,1
TP1A.220624.014,,633566,3
TP1A.220624.014,,646456,6
TP1A.220624.014,,637048,0
TP1A.220624.014,,635017,0
TP1A.220624.014,,664073,2
TP1A.220624.014,,636034,31
TP1A.220624.014,,646317,2
TP1A.220624.014,,652811,5
TP1A.220624.014,,648585,20
TP1A.220624.014,,633689,2
TP1A.220624.014,,648492,27
TP1A.220624.014,,146846,8
TP1A.220624.014,,645009,1
TP1A.220624.014,,646327,3
TP1A.220624.014,,644349,1
TP1A.220624.014,,644991,3
TP1A.220624.014,,633223,2
TP1A.220624.014,,664071,6
TP1A.220624.014,,645588,4
TP1A.220624.014,,648494,24
TP1A.220624.014,,644579,1
TP1A.220624.014,,651339,1
TP1A.220624.014,,653108,7
TP1A.220624.014,,633462,8
TP1A.220624.014,,648451,11
TP1A.220624.014,,643624,29
TP1A.220624.014,,643654,2
TP1A.220624.014,,645017,20
TP1A.220624.014,,668682,5
TP1A.220624.014,,664038,17
TP1A.220624.014,,491534,5
TP1A.220624.014,,644274,5
TP1A.220624.014,,634506,21
TP1A.220624.014,,643649,3
TP1A.220624.014,,648505,68
TP1A.220624.014,,664068,4
TP1A.220624.014,,669251,11
TP1A.220624.014,,644268,8
TP1A.220624.014,,649980,2
TP1A.220624.014,,633148,1
TP1A.220624.014,,651592,1
TP1A.220624.014,,648499,23
TP1A.220624.014,,633404,8
TP1A.220624.014,,644960,1
TP1A.220624.014,,644994,14
TP1A.220624.014,,642501,14
TP1A.220624.014,,651257,43
TP1A.220624.014,,646650,10
TP1A.220624.014,,672794,35
TP1A.220624.014,,642696,17
TP1A.220624.014,,652822,1
TP1A.220624.014,,647711,3
TP1A.220624.014,,633695,6
TP1A.220624.014,,664054,11
TP1A.220624.014,,659575,8
TP1A.220624.014,,643662,1
TP1A.220624.014,,651276,25
TP1A.220624.014,,646920,53
TP1A.220624.014,,642694,39
TP1A.220624.014,,646331,16
TP1A.220624.014,,645045,2
TP1A.220624.014,,647735,29
TP1A.220624.014,,642915,13
TP1A.220624.014,,646996,5
TP1A.220624.014,,652706,5
TP1A.220624.014,,651887,1
TP1A.220624.014,,647881,5
TP1A.220624.014,,634004,3
TP1A.220624.014,,664023,8
TP1A.220624.014,,652817,3
TP1A.220624.014,,651328,1
TP1A.220624.014,,645591,10
TP1A.220624.014,,658824,6
TP1A.220624.014,,633298,3
TP1A.220624.014,,644509,6
TP1A.220624.014,,661652,1
TP1A.220624.014,,658807,2
TP1A.220624.014,,643691,30
TP1A.220624.014,,648515,46
TP1A.220624.014,,651254,9
TP1A.220624.014,,648578,12
TP1A.220624.014,,648606,7
TP1A.220624.014,,633316,3
TP1A.220624.014,,644086,468
TP1A.220624.014,,633112,2
TP1A.220624.014,,651958,1
TP1A.220624.014,,664218,33
TP1A.220624.014,,652828,2
TP1A.220624.014,,664058,20
TP1A.220624.014,,637253,0
TP1A.220624.014,,648610,3
TP1A.220624.014,,663793,22
TP1A.220624.014,,646104,134
TP1A.220624.014,,636777,6
TP1A.220624.014,,643597,1
TP1A.220624.014,,635875,7
TP1A.220624.014,,648522,2
TP1A.220624.014,,648579,85
TP1A.220624.014,,651524,2
TP1A.220624.014,,644812,10
TP1A.220624.014,,643145,150
TP1A.220624.014,,648566,12
TP1A.220624.014,,633535,13
TP1A.220624.014,,645474,3
TP1A.220624.014,,652688,6
TP1A.220624.014,,646443,33
TP1A.220624.014,,633699,1
TP1A.220624.014,,633067,2
TP1A.220624.014,,651301,2
TP1A.220624.014,,644149,425
TP1A.220624.014,,652686,19
TP1A.220624.014,,647041,5
TP1A.220624.014,,643804,1
TP1A.220624.014,,667856,12
TP1A.220624.014,,636491,2
TP1A.220624.014,,652707,30
TP1A.220624.014,,645008,69
TP1A.220624.014,,648501,28
TP1A.220624.014,,644180,139
TP1A.220624.014,,491496,3
TP1A.220624.014,,646963,33
TP1A.220624.014,,644832,9
TP1A.220624.014,,643739,1
TP1A.220624.014,,651248,7
TP1A.220624.014,,646711,834
TP1A.220624.014,,636456,6
TP1A.220624.014,,645032,8
TP1A.220624.014,,662473,6
TP1A.220624.014,,637233,1
TP1A.220624.014,,644990,3
TP1A.220624.014,,658830,30
TP1A.220624.014,,651299,1
TP1A.220624.014,,643169,52
TP1A.220624.014,,648581,43
TP1A.220624.014,,648573,9
TP1A.220624.014,,645612,3
TP1A.220624.014,,648496,60
TP1A.220624.014,,633344,27
TP1A.220624.014,,643184,14
TP1A.220624.014,,666748,2
TP1A.220624.014,,639648,19
TP1A.220624.014,,645924,91
TP1A.220624.014,,651474,1
TP1A.220624.014,,664056,19
TP1A.220624.014,,645849,9
TP1A.220624.014,,666240,2
TP1A.220624.014,,658842,6
TP1A.220624.014,,644335,2
TP1A.220624.014,,644831,19
TP1A.220624.014,,647018,2
TP1A.220624.014,,652613,4
TP1A.220624.014,,633381,25
TP1A.220624.014,,658810,26
TP1A.220624.014,,648513,121
TP1A.220624.014,,636897,0
TP1A.220624.014,,644783,11
TP1A.220624.014,,643721,10
TP1A.220624.014,,659584,20
TP1A.220624.014,,667927,42
TP1A.220624.014,,653261,7
TP1A.220624.014,,647195,3
TP1A.220624.014,,648510,58
TP1A.220624.014,,633303,3
TP1A.220624.014,,645587,7
TP1A.220624.014,,642104,8
TP1A.220624.014,,664524,2
TP1A.220624.014,,644331,38
TP1A.220624.014,,651526,1
TP1A.220624.014,,643137,2213
TP1A.220624.014,,672374,110
TP1A.220624.014,,646974,6
TP1A.220624.014,,645607,5
TP1A.220624.014,,28698,1
TP1A.220624.014,,633323,3
TP1A.220624.014,,671734,5
8cfea084-fc12-48a9-a1e2-e7a5bbb37bba,,659585,33
8cfea084-fc12-48a9-a1e2-e7a5bbb37bba,,659603,62
8cfea084-fc12-48a9-a1e2-e7a5bbb37bba,,661120,41
8cfea084-fc12-48a9-a1e2-e7a5bbb37bba,,673113,3
8cfea084-fc12-48a9-a1e2-e7a5bbb37bba,,659571,73
8cfea084-fc12-48a9-a1e2-e7a5bbb37bba,,659572,40
8cfea084-fc12-48a9-a1e2-e7a5bbb37bba,,659524,6
8cfea084-fc12-48a9-a1e2-e7a5bbb37bba,,659536,4
8cfea084-fc12-48a9-a1e2-e7a5bbb37bba,,661090,52
998ef7da-0dfa-472b-a256-0e978362a346,,29,33
998ef7da-0dfa-472b-a256-0e978362a346,,176134,8
998ef7da-0dfa-472b-a256-0e978362a346,,6,16
998ef7da-0dfa-472b-a256-0e978362a346,,659944,17
164e2736-4bd8-40f0-8cf0-d6492aac2aa9,,659523,28
164e2736-4bd8-40f0-8cf0-d6492aac2aa9,,659510,7
164e2736-4bd8-40f0-8cf0-d6492aac2aa9,,659512,6
164e2736-4bd8-40f0-8cf0-d6492aac2aa9,,659527,26
164e2736-4bd8-40f0-8cf0-d6492aac2aa9,,659536,29
164e2736-4bd8-40f0-8cf0-d6492aac2aa9,,659519,6
164e2736-4bd8-40f0-8cf0-d6492aac2aa9,,659534,34
164e2736-4bd8-40f0-8cf0-d6492aac2aa9,,659509,6
164e2736-4bd8-40f0-8cf0-d6492aac2aa9,,659530,30
164e2736-4bd8-40f0-8cf0-d6492aac2aa9,,659531,27
164e2736-4bd8-40f0-8cf0-d6492aac2aa9,,659547,26
164e2736-4bd8-40f0-8cf0-d6492aac2aa9,,659553,29
164e2736-4bd8-40f0-8cf0-d6492aac2aa9,,659529,29
UP1A.231005.007,5358,652713,2
UP1A.231005.007,5358,652693,2
UP1A.231005.007,5358,652709,2
UP1A.231005.007,5358,652711,2
UP1A.231005.007,5358,652688,3
UP1A.231005.007,5358,652710,3
UP1A.231005.007,5358,652687,3
UP1A.231005.007,5358,652733,4
UP1A.231005.007,5358,652740,2
UP1A.231005.007,5358,652686,8
UP1A.231005.007,5358,652618,3
UP1A.231005.007,5358,652617,3
UP1A.231005.007,5358,652706,17
UP1A.231005.007,5358,652638,2
89329716-f0cf-4dc4-a822-4089b594bcba,,604401,4
89329716-f0cf-4dc4-a822-4089b594bcba,,604491,8
89329716-f0cf-4dc4-a822-4089b594bcba,,604388,28
89329716-f0cf-4dc4-a822-4089b594bcba,,668707,3
89329716-f0cf-4dc4-a822-4089b594bcba,,604416,8
89329716-f0cf-4dc4-a822-4089b594bcba,,604406,5
89329716-f0cf-4dc4-a822-4089b594bcba,,604390,14
89329716-f0cf-4dc4-a822-4089b594bcba,,604400,4
89329716-f0cf-4dc4-a822-4089b594bcba,,672925,9
89329716-f0cf-4dc4-a822-4089b594bcba,,603008,50
89329716-f0cf-4dc4-a822-4089b594bcba,,493625,9
89329716-f0cf-4dc4-a822-4089b594bcba,,668749,9
89329716-f0cf-4dc4-a822-4089b594bcba,,669240,3
89329716-f0cf-4dc4-a822-4089b594bcba,,603010,14
89329716-f0cf-4dc4-a822-4089b594bcba,,604387,26
e45c245e-8094-402f-abc3-90594bd05299,,669469,10
e45c245e-8094-402f-abc3-90594bd05299,,669470,14
e45c245e-8094-402f-abc3-90594bd05299,,669471,36
BA963619-CDD4-4133-90B1-F0A71CF4AD03,8169,648497,11
BA963619-CDD4-4133-90B1-F0A71CF4AD03,8169,648516,7
BA963619-CDD4-4133-90B1-F0A71CF4AD03,8169,648495,5
fb17fd0a-0838-4a47-9437-dd2142c822b7,,659573,9
SP1A.210812.016,8223,647255,2
SP1A.210812.016,8223,672630,6
SP1A.210812.016,8223,646926,19
SP1A.210812.016,8223,644829,2
PPR1.180610.009,5691,668091,6
PPR1.180610.009,5691,667904,8
PPR1.180610.009,5691,668022,3
PPR1.180610.009,5691,667926,43
PPR1.180610.009,5691,667906,2
PPR1.180610.009,5691,653035,7
PPR1.180610.009,5691,667922,4
PPR1.180610.009,5691,667905,15
PPR1.180610.009,5691,667868,4
PPR1.180610.009,5691,652900,5
PPR1.180610.009,5691,667953,6
91abe88a-91b3-4b24-86c7-0fa6184ff7f0,,42023,24
91abe88a-91b3-4b24-86c7-0fa6184ff7f0,,367,42
91abe88a-91b3-4b24-86c7-0fa6184ff7f0,,408,17
4ea4e2c3-4214-42dc-8a48-8eb2059db0b9,,638896,13
4ea4e2c3-4214-42dc-8a48-8eb2059db0b9,,38,15
4ea4e2c3-4214-42dc-8a48-8eb2059db0b9,,72,3
4ea4e2c3-4214-42dc-8a48-8eb2059db0b9,,77,18
4ea4e2c3-4214-42dc-8a48-8eb2059db0b9,,26,19
4ea4e2c3-4214-42dc-8a48-8eb2059db0b9,,30,17
4ea4e2c3-4214-42dc-8a48-8eb2059db0b9,,16,13
4ea4e2c3-4214-42dc-8a48-8eb2059db0b9,,31,17
831DD647-03DC-4E95-BB7A-E57133ABB26A,8084,645001,30
831DD647-03DC-4E95-BB7A-E57133ABB26A,8084,645033,11
831DD647-03DC-4E95-BB7A-E57133ABB26A,8084,645008,56
831DD647-03DC-4E95-BB7A-E57133ABB26A,8084,645037,5
SKQ1.210216.001,,648579,2
SKQ1.210216.001,,642701,37
SKQ1.210216.001,,642764,12
SKQ1.210216.001,,642699,57
SKQ1.210216.001,,642708,2
SKQ1.210216.001,,670340,6
SKQ1.210216.001,,648494,17
SKQ1.210216.001,,642707,17
SKQ1.210216.001,,633347,2
SKQ1.210216.001,,642700,25
SKQ1.210216.001,,648584,5
SKQ1.210216.001,,642695,21
SKQ1.210216.001,,648488,258
SKQ1.210216.001,,648566,7
6ff049f7-6f0e-4be4-af5a-498a8f00a053,,272842,20
39839b6a-7de8-4b37-894a-0bdc5b4390db,,661850,11
39839b6a-7de8-4b37-894a-0bdc5b4390db,,661853,31
39839b6a-7de8-4b37-894a-0bdc5b4390db,,661841,2
a33bb148-f00b-43da-9405-be247a2df25f,,661860,33
a33bb148-f00b-43da-9405-be247a2df25f,,661805,38
9057b17d-3227-44bb-84b3-cbe83151b90b,,280,3
78e5e078-c0be-4830-b373-668003790eef,,661296,11
78e5e078-c0be-4830-b373-668003790eef,,670788,10
0A7DCA04-1DEE-4420-B7AC-65DA2B8B5195,5545,642525,30
B7A5BD5C-BB95-4C7A-B96D-2F30C2B07978,,648512,20
B7A5BD5C-BB95-4C7A-B96D-2F30C2B07978,,648484,7
B7A5BD5C-BB95-4C7A-B96D-2F30C2B07978,,670200,5
B7A5BD5C-BB95-4C7A-B96D-2F30C2B07978,,648579,3
B7A5BD5C-BB95-4C7A-B96D-2F30C2B07978,,648516,7
B7A5BD5C-BB95-4C7A-B96D-2F30C2B07978,,648510,18
382a42d6-9c02-46fc-80f3-7520ee3f50df,,34,7
382a42d6-9c02-46fc-80f3-7520ee3f50df,,36,33
d9abf9a1-d889-4235-a5f7-1aa918e06fc7,,21,17
85ec98fb-f2d4-4eb4-85c0-84eb7b812443,,661027,11
85ec98fb-f2d4-4eb4-85c0-84eb7b812443,,661037,6
151FE48E-3913-49CC-9ED6-0442FFD001CE,,650855,21
b333bf33-9c34-41ac-a0f4-8216ff4d6f25,,593580,6
b333bf33-9c34-41ac-a0f4-8216ff4d6f25,,1393,8
b333bf33-9c34-41ac-a0f4-8216ff4d6f25,,193,11
b333bf33-9c34-41ac-a0f4-8216ff4d6f25,,6992,6
b333bf33-9c34-41ac-a0f4-8216ff4d6f25,,191,14
7041b404-39db-4f3b-a320-9f1677344b9a,,659520,4
7041b404-39db-4f3b-a320-9f1677344b9a,,659555,12
7041b404-39db-4f3b-a320-9f1677344b9a,,659564,11
7041b404-39db-4f3b-a320-9f1677344b9a,,659556,9
7041b404-39db-4f3b-a320-9f1677344b9a,,659605,3
7041b404-39db-4f3b-a320-9f1677344b9a,,659481,2
7041b404-39db-4f3b-a320-9f1677344b9a,,659498,6
7041b404-39db-4f3b-a320-9f1677344b9a,,659559,8
7041b404-39db-4f3b-a320-9f1677344b9a,,659557,11
7041b404-39db-4f3b-a320-9f1677344b9a,,659522,3
7041b404-39db-4f3b-a320-9f1677344b9a,,659521,4
7041b404-39db-4f3b-a320-9f1677344b9a,,659558,12
7041b404-39db-4f3b-a320-9f1677344b9a,,659599,7
7041b404-39db-4f3b-a320-9f1677344b9a,,659508,9
7041b404-39db-4f3b-a320-9f1677344b9a,,659563,8
0fd10f1d-e2d7-41f1-aea6-960f835468a0,,659604,4
f5028a35-adaa-4064-af70-c7500060f060,,660077,8
f5028a35-adaa-4064-af70-c7500060f060,,660071,11
f5028a35-adaa-4064-af70-c7500060f060,,660052,5
f5028a35-adaa-4064-af70-c7500060f060,,660068,13
f5028a35-adaa-4064-af70-c7500060f060,,660083,10
f5028a35-adaa-4064-af70-c7500060f060,,660074,8
CCD4EB0E-B2F7-40B4-A997-2E7FC1CFA4F4,,645728,9
CCD4EB0E-B2F7-40B4-A997-2E7FC1CFA4F4,,645770,7
CCD4EB0E-B2F7-40B4-A997-2E7FC1CFA4F4,,643137,30
CCD4EB0E-B2F7-40B4-A997-2E7FC1CFA4F4,,643338,86
CCD4EB0E-B2F7-40B4-A997-2E7FC1CFA4F4,,643276,152
CCD4EB0E-B2F7-40B4-A997-2E7FC1CFA4F4,,645741,7
b111ac73-a804-4731-809a-b87000c52d57,,81,51
b111ac73-a804-4731-809a-b87000c52d57,,86,51
b111ac73-a804-4731-809a-b87000c52d57,,87,51
b111ac73-a804-4731-809a-b87000c52d57,,82,51
b111ac73-a804-4731-809a-b87000c52d57,,1391,51
c9df3ec1-867e-4591-afd3-9d502f0008d5,,641961,1
c9df3ec1-867e-4591-afd3-9d502f0008d5,,618166,1
7F362580-7DB1-445D-97E4-C190F9E91719,,644999,2
7F362580-7DB1-445D-97E4-C190F9E91719,,644998,3
7F362580-7DB1-445D-97E4-C190F9E91719,,645023,5
7a35192b-94c0-40e7-9ac3-9e212a47e365,,280,6
7a35192b-94c0-40e7-9ac3-9e212a47e365,,618166,3
7a35192b-94c0-40e7-9ac3-9e212a47e365,,69,3
7a35192b-94c0-40e7-9ac3-9e212a47e365,,1392,3
d69e86e0-bb9f-4f6a-b917-b03a1a30e4d2,,669406,4
d69e86e0-bb9f-4f6a-b917-b03a1a30e4d2,,669419,3
5551010f-fef5-42b6-b929-a009cdf91111,,659575,6
5551010f-fef5-42b6-b929-a009cdf91111,,659567,33
5551010f-fef5-42b6-b929-a009cdf91111,,659573,10
7ba08e7c-8249-4c7a-8964-1566debfbe69,,659570,33
7ba08e7c-8249-4c7a-8964-1566debfbe69,,659540,4
7ba08e7c-8249-4c7a-8964-1566debfbe69,,659604,6
43adeae7-8061-4e2e-aaed-5c48e40eb091,,661301,220
2b6793b4-c79f-4a2a-ad72-5bb46b30ab3c,,232270,50
19FF58BB-370B-4350-A32D-E58A0180DA4A,,651523,1
19FF58BB-370B-4350-A32D-E58A0180DA4A,,651258,2
19FF58BB-370B-4350-A32D-E58A0180DA4A,,651560,1
19FF58BB-370B-4350-A32D-E58A0180DA4A,,651360,1
bdfb6f33-7065-4f8d-b3b6-f1ea4a326a37,,39,512
RP1A.200720.012,7258,673046,33
RP1A.200720.012,7258,633446,2
RP1A.200720.012,7258,633480,9
RP1A.200720.012,7258,661604,12
RP1A.200720.012,7258,633485,6
RP1A.200720.012,7258,633494,4
512d3b50-ac51-4d09-b3bf-774c1e4b705b,,84,15
FA197275-79A2-4283-B524-7C89FFB2BA77,,633499,22
FA197275-79A2-4283-B524-7C89FFB2BA77,,633672,3
FA197275-79A2-4283-B524-7C89FFB2BA77,,633480,9
FA197275-79A2-4283-B524-7C89FFB2BA77,,633673,3
5f982451-78a4-4c91-bc43-ecb7a60a4408,,660274,10
5f982451-78a4-4c91-bc43-ecb7a60a4408,,660180,5
9C1F468E-BC92-42B6-BA56-F16C62C3EF8B,4636,653234,2
9C1F468E-BC92-42B6-BA56-F16C62C3EF8B,4636,653159,5
3F14455F-D0E7-4A27-9100-7B6BC68B3E1B,,648490,6
3F14455F-D0E7-4A27-9100-7B6BC68B3E1B,,648495,7
3F14455F-D0E7-4A27-9100-7B6BC68B3E1B,,648515,4
3F14455F-D0E7-4A27-9100-7B6BC68B3E1B,,648499,7
3F14455F-D0E7-4A27-9100-7B6BC68B3E1B,,648511,3
69b7b5f4-415e-4431-84cf-84258959a717,,661785,1
1c9e18c2-be45-4d4b-9377-8af6b3755b11,,659575,33
1c9e18c2-be45-4d4b-9377-8af6b3755b11,,659566,33
a352c9c8-cd65-4f06-837c-fa2647f3e423,,661841,21
0e541a79-31eb-47cf-b3e9-5bde404b573b,,280,101
0e541a79-31eb-47cf-b3e9-5bde404b573b,,1392,31
12581b00-bbc6-4fd0-b77f-7fd1d9b2f225,,184,4
C0610358-23C7-43A6-B0BB-E1085C65D02F,5211,667101,39
C0610358-23C7-43A6-B0BB-E1085C65D02F,5211,633310,2
C0610358-23C7-43A6-B0BB-E1085C65D02F,5211,666880,30
C0610358-23C7-43A6-B0BB-E1085C65D02F,5211,666064,2
957AB38F-A64F-4847-9004-2CC8558089A2,7401,645014,1
957AB38F-A64F-4847-9004-2CC8558089A2,7401,645013,8
957AB38F-A64F-4847-9004-2CC8558089A2,7401,645010,2
957AB38F-A64F-4847-9004-2CC8558089A2,7401,645008,1
957AB38F-A64F-4847-9004-2CC8558089A2,7401,648491,1
957AB38F-A64F-4847-9004-2CC8558089A2,7401,645025,2
957AB38F-A64F-4847-9004-2CC8558089A2,7401,645031,5
957AB38F-A64F-4847-9004-2CC8558089A2,7401,648490,2
957AB38F-A64F-4847-9004-2CC8558089A2,7401,648508,30
957AB38F-A64F-4847-9004-2CC8558089A2,7401,645015,3
3cde8a14-b526-4a88-8057-7a1460200517,,363,8
2823b7a9-3e83-4c6b-a54d-c020f164e148,,1392,5
2823b7a9-3e83-4c6b-a54d-c020f164e148,,641961,3
2823b7a9-3e83-4c6b-a54d-c020f164e148,,280,2
B71D290E-0257-410F-BB19-2E876FC71DEB,8315,644552,2
d0b4bdbe-9081-49ce-85a7-af4dc8e285d7,,16,33
d0b4bdbe-9081-49ce-85a7-af4dc8e285d7,,355,8
d0b4bdbe-9081-49ce-85a7-af4dc8e285d7,,36,13
09a4e7c1-564f-4a53-bf32-f39cb0605ea4,,31,11
09a4e7c1-564f-4a53-bf32-f39cb0605ea4,,36,14
09a4e7c1-564f-4a53-bf32-f39cb0605ea4,,364,12
09a4e7c1-564f-4a53-bf32-f39cb0605ea4,,176134,21
8082de8e-917d-4735-a267-1ee4addb0625,,641961,3
8082de8e-917d-4735-a267-1ee4addb0625,,1390,9
8082de8e-917d-4735-a267-1ee4addb0625,,660385,2
8082de8e-917d-4735-a267-1ee4addb0625,,82,6
a181c9b3-5d15-4095-965d-781f08f4a49c,,660286,7
a181c9b3-5d15-4095-965d-781f08f4a49c,,660283,7
20c75997-b8bb-477e-8c35-7c3e6d778a80,,659481,34
20c75997-b8bb-477e-8c35-7c3e6d778a80,,659480,6
20c75997-b8bb-477e-8c35-7c3e6d778a80,,659508,22
20c75997-b8bb-477e-8c35-7c3e6d778a80,,659510,9
20c75997-b8bb-477e-8c35-7c3e6d778a80,,660471,89
20c75997-b8bb-477e-8c35-7c3e6d778a80,,659479,12
e4bd28a2-5148-43ef-8c29-d27649cee180,,673795,36
B3931FF9-11A0-45CB-9DE6-B95BCD911046,7940,647228,30
B3931FF9-11A0-45CB-9DE6-B95BCD911046,7940,646963,7
B3931FF9-11A0-45CB-9DE6-B95BCD911046,7940,647309,33
3d3c630e-2f06-4a6d-907b-498a7f6f607e,,1378,3
3d3c630e-2f06-4a6d-907b-498a7f6f607e,,409,358
3d3c630e-2f06-4a6d-907b-498a7f6f607e,,1390,356
6C89F8DD-E105-42EF-B5D8-43D626651B96,415,88257,2
6C89F8DD-E105-42EF-B5D8-43D626651B96,415,20209,99
6C89F8DD-E105-42EF-B5D8-43D626651B96,415,71219,6
78d7534e-6456-425e-82ea-7d2d0f38ce3f,,625505,12
78d7534e-6456-425e-82ea-7d2d0f38ce3f,,618372,10
78d7534e-6456-425e-82ea-7d2d0f38ce3f,,625481,35
bcab4184-2379-4223-86d0-a3a130ab443d,,669326,130
bcab4184-2379-4223-86d0-a3a130ab443d,,669318,165
bcab4184-2379-4223-86d0-a3a130ab443d,,669323,128
bcab4184-2379-4223-86d0-a3a130ab443d,,669317,280
bcab4184-2379-4223-86d0-a3a130ab443d,,669327,123
4c233665-9ceb-43b6-aa19-ebdcaec9825c,,669331,31
05c8f454-c97b-4a94-940e-6d1ecd7887a4,,661793,30
05c8f454-c97b-4a94-940e-6d1ecd7887a4,,661847,49
05c8f454-c97b-4a94-940e-6d1ecd7887a4,,661783,3
05c8f454-c97b-4a94-940e-6d1ecd7887a4,,661850,39
05c8f454-c97b-4a94-940e-6d1ecd7887a4,,661860,37
05c8f454-c97b-4a94-940e-6d1ecd7887a4,,661787,18
05c8f454-c97b-4a94-940e-6d1ecd7887a4,,661867,38
05c8f454-c97b-4a94-940e-6d1ecd7887a4,,661856,40
05c8f454-c97b-4a94-940e-6d1ecd7887a4,,661863,47
05c8f454-c97b-4a94-940e-6d1ecd7887a4,,661853,42
05c8f454-c97b-4a94-940e-6d1ecd7887a4,,661841,122
05c8f454-c97b-4a94-940e-6d1ecd7887a4,,661870,38
05c8f454-c97b-4a94-940e-6d1ecd7887a4,,661844,63
05c8f454-c97b-4a94-940e-6d1ecd7887a4,,661882,71
f1d390c6-2cea-4bb5-888c-4601ab50cd3e,,669516,36
4d068984-bdcd-40b7-bd0b-f6d8eeed78c7,,618166,6
4d068984-bdcd-40b7-bd0b-f6d8eeed78c7,,280,6
16886ea8-de29-49f8-a82c-0dfc9c04dc65,,661774,8
QP1A.190711.020,7859,28699,1
QP1A.190711.020,7859,643391,1
QP1A.190711.020,7859,28698,2
af0dbeb5-47e6-47dc-889a-9f71ce43194a,,111,31
TP1A.220624.014,6075,635994,17
TP1A.220624.014,6075,635796,26
TP1A.220624.014,6075,635716,16
TP1A.220624.014,6075,636155,19
TP1A.220624.014,7563,644553,5
TP1A.220624.014,7563,644603,2
TP1A.220624.014,7563,644585,2
TP1A.220624.014,7563,644547,1
TP1A.220624.014,7563,644625,1
TP1A.220624.014,7563,644784,4
158c034e-33f8-48e9-a89b-e3fb63dfea41,,38,33
916c3749-dbf0-4fcd-96f0-437ae936477d,,73,24
916c3749-dbf0-4fcd-96f0-437ae936477d,,72,24
916c3749-dbf0-4fcd-96f0-437ae936477d,,77,23
916c3749-dbf0-4fcd-96f0-437ae936477d,,71,64
682b3390-aea8-4259-b179-cb9e43dea17c,,660052,16
58f56b71-efb9-4d1a-88dd-73c30a9624c4,,280,9
58f56b71-efb9-4d1a-88dd-73c30a9624c4,,1392,7
58f56b71-efb9-4d1a-88dd-73c30a9624c4,,641961,8
ec38c7a6-3f3b-4afa-86a0-2cd1c7c2624c,,671312,16
ec38c7a6-3f3b-4afa-86a0-2cd1c7c2624c,,669405,12
ec38c7a6-3f3b-4afa-86a0-2cd1c7c2624c,,669406,40
9CDE445D-03F5-4D97-8A84-56F3E5BC9232,,652824,1
9CDE445D-03F5-4D97-8A84-56F3E5BC9232,,652820,1
